date,Dap_Tri_An_pressure_msl,Dap_Tri_An_surface_pressure,Dap_Tri_An_precipitation,Dap_Tri_An_wind_speed_10m,Dap_Tri_An_wind_direction_10m,Dap_Tri_An_wind_gusts_10m,Dap_Dau_Tieng_pressure_msl,Dap_Dau_Tieng_surface_pressure,Dap_Dau_Tieng_precipitation,Dap_Dau_Tieng_wind_speed_10m,Dap_Dau_Tieng_wind_direction_10m,Dap_Dau_Tieng_wind_gusts_10m,Tram_Cu_Chi_pressure_msl,Tram_Cu_Chi_surface_pressure,Tram_Cu_Chi_precipitation,Tram_Cu_Chi_wind_speed_10m,Tram_Cu_Chi_wind_direction_10m,Tram_Cu_Chi_wind_gusts_10m
2022-12-15 05:00:00,1009.9,1004.999,0.0,5.154415,24.775122,8.64,1009.9,1007.8036,0.0,10.685391,32.61924,19.08,1009.8,1008.1612,0.0,8.766573,19.179106,15.119999
2022-12-15 06:00:00,1010.2,1005.29755,0.0,5.3517847,42.27363,9.36,1010.4,1008.3004,0.0,11.298495,30.6506,20.519999,1010.2,1008.559,0.0,8.225035,23.198618,15.119999
2022-12-15 07:00:00,1010.6,1005.72766,0.0,7.2,53.13002,13.32,1010.8,1008.7055,0.0,12.783802,32.347424,22.319998,1010.7,1009.0651,0.0,7.69592,10.784258,14.759999
2022-12-15 08:00:00,1011.4,1006.5498,0.0,6.3690495,47.290634,15.4800005,1011.9,1009.80963,0.0,12.24,28.072395,23.4,1011.5,1009.8749,0.0,6.162207,6.70975,15.4800005
2022-12-15 09:00:00,1011.5,1006.6704,0.0,4.6102495,38.65983,15.84,1012.0,1009.91724,0.0,12.43434,22.109503,24.84,1011.7,1010.0841,0.0,6.489992,356.82022,17.64
2022-12-15 10:00:00,1011.5,1006.6887,0.0,3.4152596,18.435053,14.759999,1011.9,1009.82635,0.0,10.829958,21.44781,25.199999,1011.6,1009.99146,0.0,6.162207,353.29025,18.72
2022-12-15 11:00:00,1011.3,1006.508,0.0,3.219938,333.43503,14.759999,1011.7,1009.63464,0.0,8.766573,19.179106,23.759998,1011.5,1009.8974,0.0,4.3498964,335.55606,18.359999
2022-12-15 12:00:00,1010.1,1005.3256,0.0,5.1165614,309.28937,16.56,1010.6,1008.5423,0.0,6.519877,6.3401003,20.880001,1010.2,1008.6039,0.0,5.0911684,315.0001,17.28
2022-12-15 13:00:00,1008.9,1004.1373,0.0,4.896529,287.1028,16.919998,1009.2,1007.14886,0.0,5.4477882,352.40543,18.359999,1009.0,1007.4085,0.0,4.3349743,311.63345,17.64
2022-12-15 14:00:00,1007.4,1002.6476,0.0,6.162207,276.70975,16.919998,1007.7,1005.65515,0.0,5.3999996,360.0,16.56,1007.4,1005.8124,0.0,4.6938257,327.52884,16.199999
2022-12-15 15:00:00,1006.8,1002.0487,0.0,7.42159,284.03625,17.64,1007.0,1004.95715,0.0,3.4152596,18.435053,15.4800005,1006.8,1005.2133,0.0,4.452954,345.9637,15.4800005
2022-12-15 16:00:00,1006.9,1002.1383,0.0,7.9932976,277.76508,17.64,1007.2,1005.1558,0.0,0.8049845,153.43501,11.5199995,1007.0,1005.41205,0.0,4.3349743,318.36655,13.679999
2022-12-15 17:00:00,1007.2,1002.4133,0.0,6.12,270.0,16.199999,1007.3,1005.24744,0.0,2.5959969,236.3099,6.4799995,1007.1,1005.50684,0.0,5.1544156,282.09473,10.799999
2022-12-15 18:00:00,1007.9,1003.0779,0.0,7.928178,267.3975,11.159999,1007.9,1005.83203,0.0,5.154415,245.22488,7.5599995,1007.8,1006.1975,0.0,9.255571,283.49576,15.119999
2022-12-15 19:00:00,1008.8,1003.9751,0.0,7.42159,219.09384,9.0,1008.7,1006.631,0.0,5.1165614,230.71062,7.92,1008.8,1007.1899,0.0,5.5887027,284.93146,15.4800005
2022-12-15 20:00:00,1009.4,1004.5707,0.0,6.9247384,207.89717,8.64,1009.2,1007.12646,0.0,6.12,208.07239,9.0,1009.3,1007.6881,0.0,4.802999,257.00537,8.28
2022-12-15 21:00:00,1009.9,1005.0529,0.0,6.638072,192.5288,9.0,1009.8,1007.72656,0.0,5.4119864,266.186,8.64,1009.6,1007.98584,0.0,5.937272,284.03625,9.72
2022-12-15 22:00:00,1009.8,1004.9517,0.0,5.1544156,192.09474,8.64,1009.7,1007.62427,0.0,5.3517847,317.72638,12.24,1009.4,1007.7837,0.0,6.130579,273.3664,9.72
2022-12-15 23:00:00,1009.7,1004.83936,0.0,3.8939953,146.3099,8.64,1009.6,1007.51996,0.0,5.1544156,347.90527,9.36,1009.4,1007.78644,0.0,0.5091169,135.0001,6.4799995
2022-12-16 00:00:00,1009.5,1004.6321,0.0,4.510787,151.38963,6.4799995,1009.3,1007.22217,0.0,8.473393,12.26477,13.679999,1009.5,1007.8774,0.0,3.4152596,71.564964,5.04
2022-12-16 01:00:00,1009.5,1004.6274,0.0,4.68,180.0,6.8399997,1009.5,1007.4196,0.0,9.585739,34.286938,17.64,1009.4,1007.7751,0.0,3.7064266,150.9455,7.2
2022-12-16 02:00:00,1008.6,1003.74457,0.0,1.2979984,236.3099,5.3999996,1008.7,1006.61707,0.0,7.7879906,33.6901,16.56,1008.6,1006.9722,0.0,2.8116899,309.8055,6.12
2022-12-16 03:00:00,1008.0,1003.1255,0.0,5.6002855,315.0001,6.4799995,1008.1,1006.0161,0.0,8.78872,34.9921,15.119999,1008.0,1006.37164,0.0,3.396233,327.99466,4.68
2022-12-16 04:00:00,1008.0,1003.1408,0.0,3.671294,348.6901,6.8399997,1007.9,1005.81506,0.0,8.854829,26.564985,16.56,1007.8,1006.1704,0.0,4.3349743,318.36655,5.3999996
2022-12-16 05:00:00,1008.4,1003.5431,0.0,2.0991426,329.03632,3.96,1008.3,1006.21265,0.0,7.653705,41.185837,15.84,1008.3,1006.668,0.0,4.3498964,24.443953,5.04
2022-12-16 06:00:00,1008.8,1003.9298,0.0,3.6,323.13,3.96,1009.0,1006.90985,0.0,7.653705,41.185837,14.4,1008.7,1007.0661,0.0,4.3349743,4.763556,7.2
2022-12-16 07:00:00,1010.1,1005.23834,0.0,1.5273507,315.0001,7.92,1010.1,1008.01416,0.0,10.383987,33.6901,17.64,1009.8,1008.17224,0.0,5.3999996,360.0,11.159999
2022-12-16 08:00:00,1010.8,1005.9618,0.0,3.563818,315.0001,11.879999,1011.1,1009.0188,0.0,10.990322,31.607454,21.24,1010.7,1009.08185,0.0,7.208994,2.8623457,16.56
2022-12-16 09:00:00,1011.3,1006.4808,0.0,2.9024127,330.25522,12.24,1011.5,1009.4269,0.0,10.163227,22.93213,21.96,1011.2,1009.5884,0.0,6.5693827,9.462261,17.64
2022-12-16 10:00:00,1011.0,1006.1974,0.0,1.1384199,341.56494,12.24,1011.2,1009.1357,0.0,9.346143,15.642312,21.599998,1010.9,1009.2968,0.0,6.638072,12.528798,18.359999
2022-12-16 11:00:00,1010.5,1005.71014,0.0,0.8049845,333.43503,11.159999,1010.6,1008.5442,0.0,8.12197,12.804273,20.880001,1010.4,1008.8052,0.0,6.489992,19.440128,19.44
2022-12-16 12:00:00,1009.2,1004.4305,0.0,1.08,360.0,11.159999,1009.3,1007.2534,0.0,7.42159,14.036275,19.8,1009.1,1007.5122,0.0,6.725354,15.524177,19.44
2022-12-16 13:00:00,1007.9,1003.13916,0.0,1.08,360.0,11.159999,1007.9,1005.8617,0.0,6.489992,19.440128,19.08,1007.7,1006.11755,0.0,6.725354,15.524177,19.8
2022-12-16 14:00:00,1006.7,1001.95337,0.0,0.5091169,315.0001,10.08,1006.6,1004.5687,0.0,6.9153743,38.65983,17.64,1006.5,1004.9217,0.0,6.489992,33.6901,18.72
2022-12-16 15:00:00,1006.4,1001.6554,0.0,1.484318,75.96373,8.64,1006.1,1004.0709,0.0,7.7043357,52.594578,16.919998,1006.0,1004.4225,0.0,7.653705,48.814175,17.64
2022-12-16 16:00:00,1006.4,1001.6548,0.0,2.52,90.0,9.0,1006.1,1004.06934,0.0,8.373386,64.5367,16.56,1006.1,1004.5185,0.0,9.339208,62.447273,18.359999
2022-12-16 17:00:00,1006.7,1001.9354,0.0,2.5959969,123.690094,7.2,1006.5,1004.4601,0.0,5.771239,86.423744,14.4,1006.5,1004.91125,0.0,6.0347,72.64589,18.0
2022-12-16 18:00:00,1007.0,1002.22614,0.0,3.8773184,158.19853,6.8399997,1006.9,1004.84735,0.0,5.6920996,108.43504,9.36,1006.9,1005.30084,0.0,6.725354,74.47583,10.440001
2022-12-16 19:00:00,1008.4,1003.59155,0.0,6.151683,110.55613,7.92,1008.0,1005.9432,0.0,6.725354,105.52418,9.0,1008.1,1006.49677,0.0,5.8048253,82.875084,7.92
2022-12-16 20:00:00,1009.3,1004.485,0.0,9.178235,131.82008,15.84,1008.9,1006.84,0.0,7.0911775,113.962494,12.24,1008.9,1007.29767,0.0,8.557102,112.24908,12.959999
2022-12-16 21:00:00,1009.5,1004.66235,0.0,6.489992,123.6901,16.199999,1009.0,1006.9371,0.0,6.830519,108.43504,11.879999,1009.2,1007.5908,0.0,11.480557,131.18582,20.519999
2022-12-16 22:00:00,1009.5,1004.6516,0.0,4.896529,107.10281,11.159999,1009.2,1007.1344,0.0,7.754637,111.801476,13.679999,1009.4,1007.7855,0.0,9.449572,130.36446,19.44
2022-12-16 23:00:00,1009.4,1004.54803,0.0,5.3517847,47.72637,8.28,1009.4,1007.327,0.0,7.5685663,92.72626,13.32,1009.1,1007.4815,0.0,5.315336,118.30067,15.84
2022-12-17 00:00:00,1009.0,1004.154,0.0,6.489992,56.3099,10.799999,1009.1,1007.02136,0.0,6.0347,72.64589,12.959999,1008.9,1007.27875,0.0,5.0911684,81.86999,8.64
2022-12-17 01:00:00,1008.4,1003.5544,0.0,5.904439,37.568665,11.159999,1008.7,1006.61993,0.0,7.145796,49.085716,12.24,1008.5,1006.87646,0.0,4.8433046,48.01287,8.64
2022-12-17 02:00:00,1007.5,1002.65643,0.0,6.489992,19.440128,10.799999,1007.8,1005.72217,0.0,9.422101,43.451904,15.84,1007.6,1005.97614,0.0,4.2136917,19.983198,7.92
2022-12-17 03:00:00,1007.4,1002.55444,0.0,6.6185193,22.380184,12.24,1007.6,1005.52026,0.0,8.913181,43.36347,16.199999,1007.4,1005.77576,0.0,6.849467,3.0127327,11.5199995
2022-12-17 04:00:00,1007.4,1002.5535,0.0,7.10031,30.465475,11.879999,1007.7,1005.6185,0.0,9.0,36.86999,15.84,1007.4,1005.7755,0.0,6.849467,3.0127327,12.24
2022-12-17 05:00:00,1007.6,1002.7519,0.0,8.161764,41.42357,13.679999,1007.9,1005.8182,0.0,10.685391,32.61924,18.359999,1007.7,1006.075,0.0,7.342588,11.3098955,12.24
2022-12-17 06:00:00,1008.3,1003.44916,0.0,8.404285,43.26433,14.4,1008.7,1006.6168,0.0,10.990322,31.607454,19.08,1008.4,1006.7726,0.0,6.379216,16.389616,12.24
2022-12-17 07:00:00,1010.2,1005.3523,0.0,7.5685663,64.65388,16.56,1010.3,1008.21893,0.0,13.044722,39.400646,22.319998,1010.1,1008.4752,0.0,7.289445,32.905247,15.119999
2022-12-17 08:00:00,1011.1,1006.2656,0.0,8.905908,75.96373,17.64,1011.2,1009.12213,0.0,12.599998,36.86999,22.319998,1011.0,1009.3785,0.0,7.10031,30.465475,13.32
2022-12-17 09:00:00,1011.4,1006.5782,0.0,9.028754,66.50142,19.8,1011.7,1009.62805,0.0,12.783802,32.347424,23.4,1011.4,1009.7855,0.0,7.2,36.86999,16.199999
2022-12-17 10:00:00,1011.1,1006.3042,0.0,7.42159,67.16631,21.599998,1011.2,1009.13916,0.0,15.077082,33.310646,27.0,1011.1,1009.4964,0.0,7.42159,50.906155,18.72
2022-12-17 11:00:00,1010.5,1005.7276,0.0,4.8965297,53.972538,19.08,1010.6,1008.5504,0.0,16.870138,50.194473,30.239998,1010.5,1008.9056,0.0,5.8048253,60.255207,19.44
2022-12-17 12:00:00,1009.7,1004.9398,0.0,7.2,53.13002,19.44,1009.9,1007.8583,0.0,19.914215,49.398785,35.64,1009.5,1007.9122,0.0,4.2136917,70.01681,17.64
2022-12-17 13:00:00,1008.3,1003.55273,0.0,7.771331,76.60749,20.16,1008.6,1006.56586,0.0,19.61587,47.231197,39.6,1008.2,1006.6206,0.0,8.942214,40.10085,21.599998
2022-12-17 14:00:00,1006.9,1002.15936,0.0,8.209263,105.25517,20.519999,1006.9,1004.87317,0.0,17.429354,38.290207,38.16,1006.6,1005.0262,0.0,10.464797,49.185013,30.239998
2022-12-17 15:00:00,1006.4,1001.6642,0.0,7.42159,112.833694,20.519999,1006.2,1004.17645,0.0,20.12461,42.82525,38.88,1006.2,1004.62585,0.1,11.592894,53.84173,30.239998
2022-12-17 16:00:00,1006.3,1001.56366,0.0,3.9763298,84.805664,16.919998,1006.3,1004.273,0.0,18.335276,43.408916,37.079998,1006.1,1004.5223,0.1,6.519877,96.340096,24.84
2022-12-17 17:00:00,1006.9,1002.1461,0.0,5.3517847,19.653913,9.72,1007.0,1004.9641,0.0,18.723461,52.02834,31.319998,1006.7,1005.1112,0.0,6.9247384,152.10283,12.24
2022-12-17 18:00:00,1007.9,1003.133,0.0,7.42159,22.833694,14.759999,1008.0,1005.9573,0.0,20.240198,51.49933,33.48,1008.0,1006.3997,0.0,4.73506,171.25392,13.679999
2022-12-17 19:00:00,1008.7,1003.9068,0.0,15.844089,21.31798,12.599999,1009.2,1007.1454,0.0,18.723461,37.97166,35.28,1008.6,1007.0035,0.0,18.581022,35.537766,7.5599995
2022-12-17 20:00:00,1009.9,1005.0973,0.0,18.678415,27.552727,33.12,1010.4,1008.3408,0.0,22.97522,35.4334,37.44,1010.0,1008.3994,0.0,18.581022,35.537766,33.12
2022-12-17 21:00:00,1010.4,1005.5903,0.0,19.386593,31.328646,35.28,1011.3,1009.2345,0.0,22.9724,32.195713,39.6,1010.6,1008.9959,0.0,18.671474,33.996506,33.12
2022-12-17 22:00:00,1010.4,1005.58514,0.0,19.33639,24.179106,34.92,1011.3,1009.232,0.0,22.415602,29.858927,39.239998,1010.5,1008.8939,0.0,18.58451,31.534754,33.12
2022-12-17 23:00:00,1010.3,1005.47925,0.0,19.242327,17.418066,35.28,1011.2,1009.1291,0.0,20.945072,24.362455,37.8,1010.3,1008.69257,0.0,22.870626,28.178495,39.6
2022-12-18 00:00:00,1010.3,1005.473,0.0,19.296133,14.036275,35.28,1011.1,1009.0235,0.0,20.150354,18.758749,35.64,1010.1,1008.49066,0.0,24.640942,25.06744,43.92
2022-12-18 01:00:00,1009.9,1005.0699,0.0,19.770523,10.491434,35.64,1010.8,1008.72064,0.0,19.137648,16.389616,34.2,1009.9,1008.2891,0.0,24.86868,22.109503,44.28
2022-12-18 02:00:00,1009.3,1004.4696,0.0,18.584509,8.914849,35.28,1010.3,1008.22144,0.0,19.734436,14.796817,33.839996,1009.4,1007.7868,0.0,22.702845,14.697369,43.92
2022-12-18 03:00:00,1008.5,1003.66864,0.0,17.873556,9.272532,33.839996,1009.4,1007.32104,0.0,19.652176,8.426887,33.839996,1008.6,1006.98395,0.0,21.129885,8.820306,40.32
2022-12-18 04:00:00,1008.1,1003.26654,0.0,18.0036,11.5345955,32.760002,1009.0,1006.91907,0.0,19.959719,7.253105,34.2,1008.1,1006.4831,0.0,21.749481,12.425935,38.16
2022-12-18 05:00:00,1008.4,1003.56415,0.0,18.861387,13.240531,34.2,1009.2,1007.11896,0.0,21.829777,13.348748,37.079998,1008.5,1006.8813,0.0,20.969805,11.888645,38.519997
2022-12-18 06:00:00,1008.9,1004.06024,0.0,19.694992,18.103857,36.0,1009.9,1007.8179,0.0,21.746502,19.334904,37.8,1009.1,1007.47876,0.0,19.06301,10.885482,37.079998
2022-12-18 07:00:00,1010.4,1005.55304,0.0,15.463246,24.775122,38.16,1011.2,1009.1154,0.0,21.398056,12.633354,37.079998,1010.3,1008.6787,0.0,18.486622,6.70975,36.36
2022-12-18 08:00:00,1011.0,1006.16705,0.0,16.79314,30.963696,32.039997,1011.7,1009.6211,0.0,22.73707,23.317738,39.239998,1010.9,1009.28564,0.0,21.407139,19.653913,39.96
2022-12-18 09:00:00,1011.5,1006.6799,0.0,18.775303,32.471172,37.079998,1012.4,1010.3253,0.0,26.302181,30.425709,45.36,1011.5,1009.89233,0.0,23.358425,24.590105,43.56
2022-12-18 10:00:00,1011.1,1006.2938,0.0,22.057161,26.146788,43.199997,1012.2,1010.12897,0.0,25.11758,27.29949,46.44,1011.2,1009.5981,0.0,25.376808,31.660704,47.519997
2022-12-18 11:00:00,1010.4,1005.60815,0.0,23.210928,23.78204,46.079998,1011.3,1009.23236,0.0,24.20314,30.379045,49.32,1010.5,1008.8999,0.0,27.21038,25.88698,51.839996
2022-12-18 12:00:00,1009.6,1004.8201,0.0,22.392464,36.50153,46.8,1010.5,1008.4415,0.0,28.227304,37.746864,47.88,1009.7,1008.1028,0.0,26.886963,26.221905,51.48
2022-12-18 13:00:00,1008.0,1003.234,0.0,20.570463,32.85573,44.28,1008.9,1006.8508,0.0,32.61727,52.624123,53.639996,1008.4,1006.806,0.0,28.503725,27.859566,54.719997
2022-12-18 14:00:00,1007.6,1002.8334,0.0,19.008545,37.30404,41.039997,1008.3,1006.252,0.0,31.336546,47.327847,58.679996,1007.8,1006.207,0.0,25.759504,26.564985,54.0
2022-12-18 15:00:00,1007.1,1002.3247,0.0,19.652176,28.442837,37.8,1007.8,1005.75085,0.0,29.01966,44.999897,54.36,1007.3,1005.7075,0.0,26.89419,27.937061,50.039997
2022-12-18 16:00:00,1007.4,1002.5994,0.0,23.540806,23.428713,44.639996,1007.9,1005.8481,0.0,26.089443,39.400646,48.96,1007.6,1006.00165,0.0,28.894344,30.718834,52.92
2022-12-18 17:00:00,1008.2,1003.378,0.0,23.491207,15.101156,44.28,1008.6,1006.5375,0.0,21.434364,29.147985,43.92,1008.2,1006.5941,0.0,26.749235,28.979609,52.56
2022-12-18 18:00:00,1009.0,1004.159,0.0,25.96496,16.927603,47.16,1009.4,1007.3309,0.0,23.667091,26.175228,39.6,1008.9,1007.28955,0.0,26.178707,31.504223,47.519997
2022-12-18 19:00:00,1009.7,1004.85565,0.0,19.242327,17.418066,47.88,1010.4,1008.3234,0.0,23.871555,23.085169,42.839996,1009.8,1008.18616,0.0,19.513195,29.875906,46.8
2022-12-18 20:00:00,1010.8,1005.9438,0.0,21.120682,29.623667,38.16,1011.2,1009.1183,0.0,27.047956,26.906017,45.719997,1010.8,1009.18164,0.0,21.897945,27.40749,37.8
2022-12-18 21:00:00,1011.2,1006.3352,0.0,22.9724,32.195713,41.760002,1011.8,1009.7126,0.0,26.434887,29.357658,45.719997,1011.3,1009.67676,0.0,22.288042,31.122416,40.32
2022-12-18 22:00:00,1011.3,1006.42584,0.0,22.288042,31.122416,42.12,1011.9,1009.8087,0.0,25.49908,30.547491,45.0,1011.4,1009.7753,0.0,20.456745,28.368961,39.239998
2022-12-18 23:00:00,1011.2,1006.3198,0.0,17.87718,25.016869,40.32,1011.8,1009.70465,0.0,23.277834,31.723568,43.199997,1011.4,1009.7728,0.0,19.483284,27.511923,36.36
2022-12-19 00:00:00,1011.0,1006.11005,0.0,15.629971,14.676441,32.399998,1011.6,1009.50195,0.0,21.67487,32.106224,39.6,1011.1,1009.4707,0.0,20.291357,25.201094,35.64
2022-12-19 01:00:00,1010.3,1005.4086,0.0,16.071491,15.5928755,28.44,1011.0,1008.9016,0.0,21.980644,31.607454,37.44,1010.5,1008.8682,0.0,20.799152,23.45904,36.719997
2022-12-19 02:00:00,1009.5,1004.6081,0.0,15.937878,18.435053,28.8,1010.2,1008.10046,0.0,20.94507,28.767557,37.44,1009.7,1008.0668,0.0,20.140705,24.27444,36.719997
2022-12-19 03:00:00,1009.0,1004.1084,0.0,15.827721,17.198626,28.08,1009.6,1007.49976,0.0,20.945072,24.362455,36.36,1009.2,1007.5659,0.0,19.008547,24.623547,35.28
2022-12-19 04:00:00,1008.8,1003.9074,0.0,15.379206,16.313938,28.08,1009.4,1007.299,0.0,20.523157,21.614847,37.079998,1009.0,1007.36536,0.0,18.837322,26.075302,32.760002
2022-12-19 05:00:00,1009.1,1004.2044,0.0,13.979871,11.888645,27.359999,1009.8,1007.69836,0.0,20.268991,19.722366,36.36,1009.3,1007.6645,0.0,17.193533,19.573223,32.399998
2022-12-19 06:00:00,1009.5,1004.60095,0.0,12.429127,10.007925,25.199999,1010.1,1007.99615,0.0,18.59845,14.574262,35.64,1009.7,1008.0633,0.0,15.281989,15.018415,30.239998
2022-12-19 07:00:00,1010.9,1006.00073,0.0,12.015589,8.615564,23.4,1011.2,1009.09546,0.0,19.734436,14.796817,33.12,1011.0,1009.3621,0.0,14.332341,11.592147,28.44
2022-12-19 08:00:00,1011.6,1006.72345,0.0,11.525623,14.470333,23.759998,1012.3,1010.1983,0.0,17.654686,16.58742,34.2,1011.9,1010.26984,0.0,14.345898,17.52567,28.08
2022-12-19 09:00:00,1011.9,1007.04834,0.0,10.495713,22.166399,24.48,1012.6,1010.5087,0.0,17.811815,14.036275,33.12,1012.2,1010.5785,0.0,14.205182,8.746089,29.519999
2022-12-19 10:00:00,1011.6,1006.7715,0.0,7.5942082,31.429514,23.4,1012.2,1010.1193,0.0,17.076298,18.435053,32.760002,1011.8,1010.1874,0.0,13.004921,4.763556,29.519999
2022-12-19 11:00:00,1011.0,1006.192,0.0,5.1919937,33.6901,20.16,1011.5,1009.43005,0.0,17.193533,19.573223,33.48,1011.1,1009.4957,0.0,10.182337,8.130019,28.44
2022-12-19 12:00:00,1010.0,1005.2125,0.0,4.0249224,63.435013,17.28,1010.4,1008.3377,0.0,15.745627,10.539137,33.12,1009.9,1008.30304,0.0,9.746631,4.23632,24.84
2022-12-19 13:00:00,1008.7,1003.92194,0.0,6.151683,110.55613,18.359999,1009.1,1007.044,0.0,15.188415,5.4402504,30.960001,1008.6,1007.0082,0.0,10.829959,15.42223,25.56
2022-12-19 14:00:00,1007.7,1002.9188,0.0,10.296251,143.53067,24.119999,1008.1,1006.0495,0.0,12.7279215,28.739704,29.88,1007.6,1006.0136,0.0,10.948973,46.332153,26.64
2022-12-19 15:00:00,1006.7,1001.9392,0.0,6.12,151.92761,24.119999,1007.3,1005.2534,0.0,12.819235,51.842735,25.56,1006.7,1005.1154,0.0,10.086427,34.82457,25.199999
2022-12-19 16:00:00,1006.2,1001.44885,0.0,1.484318,255.96373,15.84,1006.9,1004.85046,0.0,10.630672,61.69934,23.759998,1006.4,1004.8117,0.0,14.77755,2.7926505,27.72
2022-12-19 17:00:00,1006.8,1002.01886,0.0,2.968636,284.03625,7.5599995,1007.2,1005.14386,0.0,3.96,90.0,17.64,1007.1,1005.50244,0.0,11.183201,356.3087,29.519999
2022-12-19 18:00:00,1007.7,1002.91095,0.0,0.35999998,90.0,6.4799995,1007.8,1005.73254,0.0,9.449572,49.635548,9.0,1007.6,1005.9937,0.0,6.6185193,337.6198,19.08
2022-12-19 19:00:00,1008.9,1004.07806,0.0,8.654987,44.999897,5.7599998,1008.9,1006.8296,0.0,17.81909,44.999897,32.039997,1008.5,1006.8859,0.0,5.937272,14.036275,12.959999
2022-12-19 20:00:00,1009.4,1004.55365,0.0,4.896529,17.102825,15.119999,1009.6,1007.525,0.0,16.489416,36.11944,30.960001,1009.2,1007.58905,0.0,9.885262,10.491434,16.199999
2022-12-19 21:00:00,1009.8,1004.93976,0.0,4.68,360.0,7.92,1010.0,1007.9192,0.0,15.021105,44.029083,27.72,1009.7,1008.08405,0.0,12.224107,13.627024,20.880001
2022-12-19 22:00:00,1009.8,1004.9316,0.0,5.6920996,341.56494,9.36,1009.9,1007.81464,0.0,13.979872,34.50859,24.84,1009.7,1008.0788,0.0,12.074766,26.564985,21.96
2022-12-19 23:00:00,1009.6,1004.7225,0.0,5.7599998,360.0,10.08,1009.9,1007.8115,0.0,13.049689,24.443953,23.4,1009.5,1007.8749,0.0,8.854829,26.564985,20.16
2022-12-20 00:00:00,1009.3,1004.4198,0.0,6.439876,26.564985,10.799999,1009.8,1007.7088,0.0,12.0694,17.354122,21.96,1009.5,1007.8708,0.0,7.9932976,352.23492,14.759999
2022-12-20 01:00:00,1008.7,1003.81866,0.0,6.489992,19.440128,11.159999,1009.3,1007.20734,0.0,11.525623,14.470333,20.880001,1009.0,1007.3687,0.0,9.346143,344.3577,15.84
2022-12-20 02:00:00,1007.8,1002.9148,0.0,5.3999996,360.0,11.159999,1008.3,1006.20685,0.0,11.304229,9.16228,20.16,1008.0,1006.36786,0.0,9.605998,347.00537,16.56
2022-12-20 03:00:00,1007.2,1002.3105,0.0,5.0911684,351.87,9.36,1007.6,1005.5064,0.0,10.8955765,7.59456,19.8,1007.4,1005.76666,0.0,9.178235,348.6901,16.56
2022-12-20 04:00:00,1007.2,1002.3036,0.0,4.379589,350.53775,9.0,1007.4,1005.3053,0.0,10.594036,9.782338,19.44,1007.3,1005.6652,0.0,8.311245,355.03033,15.84
2022-12-20 05:00:00,1007.9,1002.99115,0.0,5.8603754,349.3804,7.5599995,1008.1,1006.00226,0.0,9.114471,9.090207,19.08,1008.0,1006.36255,0.0,7.5685663,357.27374,14.4
2022-12-20 06:00:00,1008.6,1003.6977,0.0,4.379589,350.53775,7.2,1008.8,1006.6993,0.0,8.049845,10.304792,16.199999,1008.7,1007.0601,0.0,6.4799995,360.0,12.24
2022-12-20 07:00:00,1009.6,1004.70447,0.0,5.00128,329.74365,7.92,1009.9,1007.80334,0.0,11.183201,3.691312,17.28,1009.6,1007.9637,0.0,9.178235,348.6901,14.759999
2022-12-20 08:00:00,1010.7,1005.8288,0.0,4.379589,9.462248,12.599999,1010.9,1008.80634,0.0,11.792404,12.339083,22.68,1010.7,1009.0718,0.0,10.08,360.0,21.24
2022-12-20 09:00:00,1011.3,1006.45026,0.0,4.198285,30.963696,14.759999,1011.6,1009.5137,0.0,11.620809,16.189287,23.759998,1011.3,1009.6799,0.0,8.647496,2.385899,21.96
2022-12-20 10:00:00,1011.0,1006.1759,0.0,3.096837,35.537766,14.4,1011.3,1009.2238,0.0,10.041354,14.534496,24.119999,1011.1,1009.4878,0.0,6.12,360.0,21.24
2022-12-20 11:00:00,1010.3,1005.50226,0.0,2.2768397,18.435053,14.4,1010.6,1008.533,0.0,7.9526596,5.19435,22.68,1010.4,1008.79663,0.0,5.2416787,344.05453,18.359999
2022-12-20 12:00:00,1009.1,1004.3278,0.0,2.52,360.0,14.04,1009.5,1007.44226,0.0,6.28713,346.75946,20.16,1009.2,1007.6051,0.0,4.829907,333.43503,18.0
2022-12-20 13:00:00,1007.9,1003.14453,0.0,1.609969,63.435013,14.04,1008.2,1006.15094,0.0,5.7599998,360.0,18.359999,1007.9,1006.3116,0.0,4.6938257,327.52884,17.64
2022-12-20 14:00:00,1006.8,1002.05597,0.0,0.8049845,63.435013,12.599999,1007.1,1005.0573,0.0,6.162207,6.70975,17.28,1006.8,1005.2158,0.0,5.8048253,330.25522,18.359999
2022-12-20 15:00:00,1006.2,1001.46106,0.0,0.35999998,180.0,10.799999,1006.4,1004.36224,0.0,7.072878,14.743609,16.919998,1006.2,1004.61774,0.0,5.315336,331.69934,17.64
2022-12-20 16:00:00,1005.8,1001.05975,0.0,5.495161,238.39255,12.24,1006.0,1003.9636,0.0,5.692099,34.69522,16.199999,1006.0,1004.41736,0.0,5.00128,329.74365,15.84
2022-12-20 17:00:00,1006.5,1001.7333,0.0,8.209263,254.74483,14.4,1006.4,1004.35626,0.0,2.6208394,164.05453,11.159999,1006.4,1004.8111,0.0,6.638072,282.5288,12.959999
2022-12-20 18:00:00,1007.2,1002.4019,0.0,6.8399997,270.0,16.199999,1007.0,1004.9377,0.0,6.696387,216.25392,7.92,1006.9,1005.2997,0.0,7.928178,272.6025,12.959999
